date,value
2002/1/1 0:00,1.22262
2002/1/8 0:00,1.33344
2002/1/15 0:00,1.31929
2002/1/22 0:00,1.49484
2002/1/29 0:00,1.47195
2002/2/5 0:00,1.58094
2002/2/12 0:00,1.4942600000000001
2002/2/19 0:00,1.4056899999999999
2002/2/26 0:00,1.6141
2002/3/5 0:00,1.45967
2002/3/12 0:00,1.59896
2002/3/19 0:00,2.16697
2002/3/26 0:00,2.57842
2002/4/2 0:00,2.38636
2002/4/9 0:00,1.7362099999999998
2002/4/16 0:00,2.06296
2002/4/23 0:00,2.58113
2002/4/30 0:00,2.93909
2002/5/7 0:00,3.22539
2002/5/14 0:00,3.06982
2002/5/21 0:00,3.20044
2002/5/28 0:00,2.44888
2002/6/4 0:00,2.1344
2002/6/11 0:00,1.9986599999999999
2002/6/18 0:00,1.93849
2002/6/25 0:00,1.41293
2002/7/2 0:00,1.23472
2002/7/9 0:00,1.20005
2002/7/16 0:00,0.910135
2002/7/23 0:00,0.932265
2002/7/30 0:00,0.692175
2002/8/6 0:00,0.6694060000000001
2002/8/13 0:00,0.727705
2002/8/20 0:00,0.717701
2002/8/27 0:00,0.7893939999999999
2002/9/3 0:00,0.722129
2002/9/10 0:00,0.591326
2002/9/17 0:00,0.52307
2002/9/24 0:00,0.45023599999999997
2002/10/1 0:00,0.397421
2002/10/8 0:00,0.44800200000000007
2002/10/15 0:00,0.474767
2002/10/22 0:00,0.453251
2002/10/29 0:00,0.35215799999999997
2002/11/5 0:00,0.5253220000000001
2002/11/12 0:00,0.492991
2002/11/19 0:00,0.542728
2002/11/26 0:00,0.49034700000000003
2002/12/3 0:00,0.7359140000000001
2002/12/10 0:00,0.581771
2002/12/17 0:00,0.654162
2002/12/24 0:00,0.749504
2002/12/31 0:00,0.884021
2003/1/7 0:00,1.02773
2003/1/14 0:00,1.28296
2003/1/21 0:00,1.32661
2003/1/28 0:00,1.7730400000000002
2003/2/4 0:00,2.43814
2003/2/11 0:00,2.72605
2003/2/18 0:00,3.7319199999999997
2003/2/25 0:00,4.54894
2003/3/4 0:00,5.3990599999999995
2003/3/11 0:00,7.38735
2003/3/18 0:00,7.48097
2003/3/25 0:00,7.6279699999999995
2003/4/1 0:00,5.14051
2003/4/8 0:00,2.89129
2003/4/15 0:00,2.10429
2003/4/22 0:00,1.8869599999999997
2003/4/29 0:00,1.7766
2003/5/6 0:00,1.46001
2003/5/13 0:00,1.3778700000000002
2003/5/20 0:00,1.30532
2003/5/27 0:00,1.08691
2003/6/3 0:00,0.9918879999999999
2003/6/10 0:00,1.02765
2003/6/17 0:00,1.0579
2003/6/24 0:00,0.849361
2003/7/1 0:00,0.7471270000000001
2003/7/8 0:00,0.661708
2003/7/15 0:00,0.6795140000000001
2003/7/22 0:00,0.633071
2003/7/29 0:00,0.569894
2003/8/5 0:00,0.591357
2003/8/12 0:00,0.589044
2003/8/19 0:00,0.6786399999999999
2003/8/26 0:00,0.637558
2003/9/2 0:00,0.8133090000000001
2003/9/9 0:00,0.834551
2003/9/16 0:00,0.616174
2003/9/23 0:00,0.513286
2003/9/30 0:00,0.351881
2003/10/7 0:00,0.542621
2003/10/14 0:00,0.581036
2003/10/21 0:00,0.495486
2003/10/28 0:00,0.6120899999999999
2003/11/4 0:00,0.5314909999999999
2003/11/11 0:00,0.519987
2003/11/18 0:00,0.574476
2003/11/25 0:00,0.663175
2003/12/2 0:00,0.614691
2003/12/9 0:00,0.6568229999999999
2003/12/16 0:00,0.723016
2003/12/23 0:00,0.6918569999999999
2003/12/30 0:00,0.782758
2004/1/6 0:00,0.982275
2004/1/13 0:00,1.01821
2004/1/20 0:00,1.1768
2004/1/27 0:00,1.30121
2004/2/3 0:00,1.27746
2004/2/10 0:00,1.4038700000000002
2004/2/17 0:00,1.40301
2004/2/24 0:00,1.73975
2004/3/2 0:00,1.56894
2004/3/9 0:00,1.65927
2004/3/16 0:00,1.8134099999999997
2004/3/23 0:00,2.37626
2004/3/30 0:00,2.77052
2004/4/6 0:00,2.40064
2004/4/13 0:00,2.54155
2004/4/20 0:00,2.85871
2004/4/27 0:00,3.5501099999999997
2004/5/4 0:00,4.58591
2004/5/11 0:00,5.05809
2004/5/18 0:00,5.44151
2004/5/25 0:00,4.4729
2004/6/1 0:00,3.6752
2004/6/8 0:00,3.3353
2004/6/15 0:00,2.7622400000000003
2004/6/22 0:00,2.46844
2004/6/29 0:00,2.00081
2004/7/6 0:00,1.54319
2004/7/13 0:00,1.50195
2004/7/20 0:00,1.22918
2004/7/27 0:00,1.21854
2004/8/3 0:00,1.15832
2004/8/10 0:00,1.249
